trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
44617,,,872980957,2,,,,,
44617,,,1639803069,3,,,,,
44617,,,1457087092,4,,,,,
44617,,,1457087104,5,,,,,
44617,,,1457087089,6,,,,,
44617,,,1457087094,7,,,,,
44617,,,1457087114,8,,,,,
44617,,,1649117787,9,,,,,
44617,,,1459256369,10,,,,,
44617,,,1457087074,11,,,,,
44617,,,1457087122,12,,,,,
44617,,,1459256372,13,,,,,
44617,,,1457087066,14,,,,,
44617,,,1459256365,15,,,,,
44617,,,1457087118,16,,,,,
44617,,,1450589838,17,,,,,
44617,,,1473023940,18,,,,,
44617,,,1432752479,19,,,,,
44617,14:30:00,14:30:00,43719878,20,,,,,
44618,14:25:00,14:25:00,72944878,0,,,,,
44618,,,2177867806,1,,,,,
44618,,,872980957,2,,,,,
44618,,,1639803069,3,,,,,
44618,,,1457087092,4,,,,,
44618,,,1457087104,5,,,,,
44618,,,1457087089,6,,,,,
44618,,,1457087094,7,,,,,
44618,,,1457087114,8,,,,,
44618,,,1649117787,9,,,,,
44618,,,1459256369,10,,,,,
44618,,,1457087074,11,,,,,
44618,,,1457087122,12,,,,,
44618,,,1459256372,13,,,,,
44618,,,1457087066,14,,,,,
44618,,,1459256365,15,,,,,
44618,,,1457087118,16,,,,,
44618,,,1450589838,17,,,,,
44618,,,1473023940,18,,,,,
44618,,,1432752479,19,,,,,
44618,14:50:00,14:50:00,43719878,20,,,,,
44619,14:44:00,14:44:00,72944878,0,,,,,
44619,,,2177867806,1,,,,,
44619,,,872980957,2,,,,,
44619,,,1639803069,3,,,,,
44619,,,1457087092,4,,,,,
44619,,,1457087104,5,,,,,
44619,,,1457087089,6,,,,,
44619,,,1457087094,7,,,,,
44619,,,1457087114,8,,,,,
44619,,,1649117787,9,,,,,
44619,,,1459256369,10,,,,,
44619,,,1457087074,11,,,,,
44619,,,1457087122,12,,,,,
44619,,,1459256372,13,,,,,
44619,,,1457087066,14,,,,,
44619,,,1459256365,15,,,,,
44619,,,1457087118,16,,,,,
44619,,,1450589838,17,,,,,
44619,,,1473023940,18,,,,,
44619,,,1432752479,19,,,,,
44619,15:09:00,15:09:00,43719878,20,,,,,
44620,15:04:00,15:04:00,72944878,0,,,,,
44620,,,2177867806,1,,,,,
44620,,,872980957,2,,,,,
44620,,,1639803069,3,,,,,
44620,,,1457087092,4,,,,,
44620,,,1457087104,5,,,,,
44620,,,1457087089,6,,,,,
44620,,,1457087094,7,,,,,
44620,,,1457087114,8,,,,,
44620,,,1649117787,9,,,,,
44620,,,1459256369,10,,,,,
44620,,,1457087074,11,,,,,
44620,,,1457087122,12,,,,,
44620,,,1459256372,13,,,,,
44620,,,1457087066,14,,,,,
44620,,,1459256365,15,,,,,
44620,,,1457087118,16,,,,,
44620,,,1450589838,17,,,,,
44620,,,1473023940,18,,,,,
44620,,,1432752479,19,,,,,
44620,15:29:00,15:29:00,43719878,20,,,,,
44621,15:23:00,15:23:00,72944878,0,,,,,
44621,,,2177867806,1,,,,,
44621,,,872980957,2,,,,,
44621,,,1639803069,3,,,,,
44621,,,1457087092,4,,,,,
44621,,,1457087104,5,,,,,
44621,,,1457087089,6,,,,,
44621,,,1457087094,7,,,,,
44621,,,1457087114,8,,,,,
44621,,,1649117787,9,,,,,
44621,,,1459256369,10,,,,,
44621,,,1457087074,11,,,,,
44621,,,1457087122,12,,,,,
44621,,,1459256372,13,,,,,
44621,,,1457087066,14,,,,,
44621,,,1459256365,15,,,,,
44621,,,1457087118,16,,,,,
44621,,,1450589838,17,,,,,
44621,,,1473023940,18,,,,,
44621,,,1432752479,19,,,,,
44621,15:48:00,15:48:00,43719878,20,,,,,
44622,15:42:00,15:42:00,72944878,0,,,,,
44622,,,2177867806,1,,,,,
44622,,,872980957,2,,,,,
44622,,,1639803069,3,,,,,
44622,,,1457087092,4,,,,,
44622,,,1457087104,5,,,,,
44622,,,1457087089,6,,,,,
44622,,,1457087094,7,,,,,
44622,,,1457087114,8,,,,,
44622,,,1649117787,9,,,,,
44622,,,1459256369,10,,,,,
44622,,,1457087074,11,,,,,
44622,,,1457087122,12,,,,,
44622,,,1459256372,13,,,,,
44622,,,1457087066,14,,,,,
44622,,,1459256365,15,,,,,
44622,,,1457087118,16,,,,,
44622,,,1450589838,17,,,,,
44622,,,1473023940,18,,,,,
44622,,,1432752479,19,,,,,
44622,16:07:00,16:07:00,43719878,20,,,,,
44623,16:01:00,16:01:00,72944878,0,,,,,
44623,,,2177867806,1,,,,,
44623,,,872980957,2,,,,,
44623,,,1639803069,3,,,,,
44623,,,1457087092,4,,,,,
44623,,,1457087104,5,,,,,
44623,,,1457087089,6,,,,,
44623,,,1457087094,7,,,,,
44623,,,1457087114,8,,,,,
44623,,,1649117787,9,,,,,
44623,,,1459256369,10,,,,,
44623,,,1457087074,11,,,,,
44623,,,1457087122,12,,,,,
44623,,,1459256372,13,,,,,
44623,,,1457087066,14,,,,,
44623,,,1459256365,15,,,,,
44623,,,1457087118,16,,,,,
44623,,,1450589838,17,,,,,
44623,,,1473023940,18,,,,,
44623,,,1432752479,19,,,,,
44623,16:26:00,16:26:00,43719878,20,,,,,
44624,16:20:00,16:20:00,72944878,0,,,,,
44624,,,2177867806,1,,,,,
44624,,,872980957,2,,,,,
44624,,,1639803069,3,,,,,
44624,,,1457087092,4,,,,,
44624,,,1457087104,5,,,,,
44624,,,1457087089,6,,,,,
44624,,,1457087094,7,,,,,
44624,,,1457087114,8,,,,,
44624,,,1649117787,9,,,,,
44624,,,1459256369,10,,,,,
44624,,,1457087074,11,,,,,
44624,,,1457087122,12,,,,,
44624,,,1459256372,13,,,,,
44624,,,1457087066,14,,,,,
44624,,,1459256365,15,,,,,
