trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
44668,10:24:00,10:24:00,43719878,0,,,,,
44668,,,1534021473,1,,,,,
44668,,,1758635088,2,,,,,
44668,,,1528034267,3,,,,,
44668,,,1457108793,4,,,,,
44668,,,1456941782,5,,,,,
44668,,,1457087109,6,,,,,
44668,,,1457087115,7,,,,,
44668,,,1457087087,8,,,,,
44668,,,1457087084,9,,,,,
44668,,,1781725082,10,,,,,
44668,,,1457087119,11,,,,,
44668,,,1656229339,12,,,,,
44668,,,1457087082,13,,,,,
44668,,,1457087067,14,,,,,
44668,,,1457087102,15,,,,,
44668,,,1457087091,16,,,,,
44668,,,1457087096,17,,,,,
44668,10:48:00,10:48:00,72944878,18,,,,,
44669,10:43:00,10:43:00,43719878,0,,,,,
44669,,,1534021473,1,,,,,
44669,,,1758635088,2,,,,,
44669,,,1528034267,3,,,,,
44669,,,1457108793,4,,,,,
44669,,,1456941782,5,,,,,
44669,,,1457087109,6,,,,,
44669,,,1457087115,7,,,,,
44669,,,1457087087,8,,,,,
44669,,,1457087084,9,,,,,
44669,,,1781725082,10,,,,,
44669,,,1457087119,11,,,,,
44669,,,1656229339,12,,,,,
44669,,,1457087082,13,,,,,
44669,,,1457087067,14,,,,,
44669,,,1457087102,15,,,,,
44669,,,1457087091,16,,,,,
44669,,,1457087096,17,,,,,
44669,11:07:00,11:07:00,72944878,18,,,,,
44670,11:02:00,11:02:00,43719878,0,,,,,
44670,,,1534021473,1,,,,,
44670,,,1758635088,2,,,,,
44670,,,1528034267,3,,,,,
44670,,,1457108793,4,,,,,
44670,,,1456941782,5,,,,,
44670,,,1457087109,6,,,,,
44670,,,1457087115,7,,,,,
44670,,,1457087087,8,,,,,
44670,,,1457087084,9,,,,,
44670,,,1781725082,10,,,,,
44670,,,1457087119,11,,,,,
44670,,,1656229339,12,,,,,
44670,,,1457087082,13,,,,,
44670,,,1457087067,14,,,,,
44670,,,1457087102,15,,,,,
44670,,,1457087091,16,,,,,
44670,,,1457087096,17,,,,,
44670,11:26:00,11:26:00,72944878,18,,,,,
44671,11:21:00,11:21:00,43719878,0,,,,,
44671,,,1534021473,1,,,,,
44671,,,1758635088,2,,,,,
44671,,,1528034267,3,,,,,
44671,,,1457108793,4,,,,,
44671,,,1456941782,5,,,,,
44671,,,1457087109,6,,,,,
44671,,,1457087115,7,,,,,
44671,,,1457087087,8,,,,,
44671,,,1457087084,9,,,,,
44671,,,1781725082,10,,,,,
44671,,,1457087119,11,,,,,
44671,,,1656229339,12,,,,,
44671,,,1457087082,13,,,,,
44671,,,1457087067,14,,,,,
44671,,,1457087102,15,,,,,
44671,,,1457087091,16,,,,,
44671,,,1457087096,17,,,,,
44671,11:45:00,11:45:00,72944878,18,,,,,
44672,11:40:00,11:40:00,43719878,0,,,,,
44672,,,1534021473,1,,,,,
44672,,,1758635088,2,,,,,
44672,,,1528034267,3,,,,,
44672,,,1457108793,4,,,,,
44672,,,1456941782,5,,,,,
44672,,,1457087109,6,,,,,
44672,,,1457087115,7,,,,,
44672,,,1457087087,8,,,,,
44672,,,1457087084,9,,,,,
44672,,,1781725082,10,,,,,
44672,,,1457087119,11,,,,,
44672,,,1656229339,12,,,,,
44672,,,1457087082,13,,,,,
44672,,,1457087067,14,,,,,
44672,,,1457087102,15,,,,,
44672,,,1457087091,16,,,,,
44672,,,1457087096,17,,,,,
44672,12:04:00,12:04:00,72944878,18,,,,,
44673,00:00:00,00:00:00,43719878,0,,,,,
44673,,,1534021473,1,,,,,
44673,,,1758635088,2,,,,,
44673,,,1528034267,3,,,,,
44673,,,1457108793,4,,,,,
44673,,,1456941782,5,,,,,
44673,,,1457087109,6,,,,,
44673,,,1457087115,7,,,,,
44673,,,1457087087,8,,,,,
44673,,,1457087084,9,,,,,
44673,,,1781725082,10,,,,,
44673,,,1457087119,11,,,,,
44673,,,1656229339,12,,,,,
44673,,,1457087082,13,,,,,
44673,,,1457087067,14,,,,,
44673,,,1457087102,15,,,,,
44673,,,1457087091,16,,,,,
44673,,,1457087096,17,,,,,
44673,00:24:00,00:24:00,72944878,18,,,,,
44674,00:19:00,00:19:00,43719878,0,,,,,
44674,,,1534021473,1,,,,,
44674,,,1758635088,2,,,,,
44674,,,1528034267,3,,,,,
44674,,,1457108793,4,,,,,
44674,,,1456941782,5,,,,,
44674,,,1457087109,6,,,,,
44674,,,1457087115,7,,,,,
44674,,,1457087087,8,,,,,
44674,,,1457087084,9,,,,,
44674,,,1781725082,10,,,,,
44674,,,1457087119,11,,,,,
44674,,,1656229339,12,,,,,
44674,,,1457087082,13,,,,,
44674,,,1457087067,14,,,,,
44674,,,1457087102,15,,,,,
44674,,,1457087091,16,,,,,
44674,,,1457087096,17,,,,,
44674,00:43:00,00:43:00,72944878,18,,,,,
44675,00:38:00,00:38:00,43719878,0,,,,,
44675,,,1534021473,1,,,,,
44675,,,1758635088,2,,,,,
44675,,,1528034267,3,,,,,
44675,,,1457108793,4,,,,,
44675,,,1456941782,5,,,,,
44675,,,1457087109,6,,,,,
44675,,,1457087115,7,,,,,
44675,,,1457087087,8,,,,,
44675,,,1457087084,9,,,,,
44675,,,1781725082,10,,,,,
44675,,,1457087119,11,,,,,
44675,,,1656229339,12,,,,,
44675,,,1457087082,13,,,,,
44675,,,1457087067,14,,,,,
44675,,,1457087102,15,,,,,
44675,,,1457087091,16,,,,,
44675,,,1457087096,17,,,,,
44675,01:02:00,01:02:00,72944878,18,,,,,
44676,00:57:00,00:57:00,43719878,0,,,,,
44676,,,1534021473,1,,,,,
44676,,,1758635088,2,,,,,
44676,,,1528034267,3,,,,,
44676,,,1457108793,4,,,,,
44676,,,1456941782,5,,,,,
44676,,,1457087109,6,,,,,
44676,,,1457087115,7,,,,,
44676,,,1457087087,8,,,,,
44676,,,1457087084,9,,,,,
44676,,,1781725082,10,,,,,
44676,,,1457087119,11,,,,,
44676,,,1656229339,12,,,,,
44676,,,1457087082,13,,,,,
44676,,,1457087067,14,,,,,
44676,,,1457087102,15,,,,,
44676,,,1457087091,16,,,,,
44676,,,1457087096,17,,,,,
44676,01:21:00,01:21:00,72944878,18,,,,,
44677,13:15:00,13:15:00,43719878,0,,,,,
44677,,,1534021473,1,,,,,
44677,,,1758635088,2,,,,,
44677,,,1528034267,3,,,,,
44677,,,1457108793,4,,,,,
44677,,,1456941782,5,,,,,
44677,,,1457087109,6,,,,,
44677,,,1457087115,7,,,,,
44677,,,1457087087,8,,,,,
44677,,,1457087084,9,,,,,
44677,,,1781725082,10,,,,,
44677,,,1457087119,11,,,,,
44677,,,1656229339,12,,,,,
44677,,,1457087082,13,,,,,
44677,,,1457087067,14,,,,,
44677,,,1457087102,15,,,,,
44677,,,1457087091,16,,,,,
44677,,,1457087096,17,,,,,
44677,13:39:00,13:39:00,72944878,18,,,,,
44678,13:34:00,13:34:00,43719878,0,,,,,
44678,,,1534021473,1,,,,,
44678,,,1758635088,2,,,,,
44678,,,1528034267,3,,,,,
44678,,,1457108793,4,,,,,
44678,,,1456941782,5,,,,,
44678,,,1457087109,6,,,,,
44678,,,1457087115,7,,,,,
44678,,,1457087087,8,,,,,
44678,,,1457087084,9,,,,,
44678,,,1781725082,10,,,,,
44678,,,1457087119,11,,,,,
44678,,,1656229339,12,,,,,
44678,,,1457087082,13,,,,,
44678,,,1457087067,14,,,,,
44678,,,1457087102,15,,,,,
44678,,,1457087091,16,,,,,
44678,,,1457087096,17,,,,,
44678,13:58:00,13:58:00,72944878,18,,,,,
44679,13:53:00,13:53:00,43719878,0,,,,,
44679,,,1534021473,1,,,,,
44679,,,1758635088,2,,,,,
44679,,,1528034267,3,,,,,
44679,,,1457108793,4,,,,,
44679,,,1456941782,5,,,,,
44679,,,1457087109,6,,,,,
44679,,,1457087115,7,,,,,
44679,,,1457087087,8,,,,,
44679,,,1457087084,9,,,,,
44679,,,1781725082,10,,,,,
44679,,,1457087119,11,,,,,
44679,,,1656229339,12,,,,,
44679,,,1457087082,13,,,,,
44679,,,1457087067,14,,,,,
44679,,,1457087102,15,,,,,
44679,,,1457087091,16,,,,,
44679,,,1457087096,17,,,,,
44679,14:17:00,14:17:00,72944878,18,,,,,
44680,14:12:00,14:12:00,43719878,0,,,,,
44680,,,1534021473,1,,,,,
44680,,,1758635088,2,,,,,
44680,,,1528034267,3,,,,,
44680,,,1457108793,4,,,,,
44680,,,1456941782,5,,,,,
44680,,,1457087109,6,,,,,
44680,,,1457087115,7,,,,,
44680,,,1457087087,8,,,,,
44680,,,1457087084,9,,,,,
44680,,,1781725082,10,,,,,
44680,,,1457087119,11,,,,,
44680,,,1656229339,12,,,,,
44680,,,1457087082,13,,,,,
44680,,,1457087067,14,,,,,
44680,,,1457087102,15,,,,,
44680,,,1457087091,16,,,,,
44680,,,1457087096,17,,,,,
44680,14:36:00,14:36:00,72944878,18,,,,,
44681,14:31:00,14:31:00,43719878,0,,,,,
44681,,,1534021473,1,,,,,
44681,,,1758635088,2,,,,,
44681,,,1528034267,3,,,,,
44681,,,1457108793,4,,,,,
44681,,,1456941782,5,,,,,
44681,,,1457087109,6,,,,,
44681,,,1457087115,7,,,,,
44681,,,1457087087,8,,,,,
44681,,,1457087084,9,,,,,
44681,,,1781725082,10,,,,,
44681,,,1457087119,11,,,,,
44681,,,1656229339,12,,,,,
44681,,,1457087082,13,,,,,
44681,,,1457087067,14,,,,,
44681,,,1457087102,15,,,,,
44681,,,1457087091,16,,,,,
44681,,,1457087096,17,,,,,
44681,14:55:00,14:55:00,72944878,18,,,,,
44682,14:50:00,14:50:00,43719878,0,,,,,
44682,,,1534021473,1,,,,,
44682,,,1758635088,2,,,,,
44682,,,1528034267,3,,,,,
44682,,,1457108793,4,,,,,
44682,,,1456941782,5,,,,,
44682,,,1457087109,6,,,,,
44682,,,1457087115,7,,,,,
44682,,,1457087087,8,,,,,
44682,,,1457087084,9,,,,,
44682,,,1781725082,10,,,,,
44682,,,1457087119,11,,,,,
44682,,,1656229339,12,,,,,
44682,,,1457087082,13,,,,,
44682,,,1457087067,14,,,,,
44682,,,1457087102,15,,,,,
44682,,,1457087091,16,,,,,
44682,,,1457087096,17,,,,,
44682,15:14:00,15:14:00,72944878,18,,,,,
44683,15:09:00,15:09:00,43719878,0,,,,,
44683,,,1534021473,1,,,,,
44683,,,1758635088,2,,,,,
44683,,,1528034267,3,,,,,
44683,,,1457108793,4,,,,,
44683,,,1456941782,5,,,,,
44683,,,1457087109,6,,,,,
44683,,,1457087115,7,,,,,
44683,,,1457087087,8,,,,,
44683,,,1457087084,9,,,,,
44683,,,1781725082,10,,,,,
44683,,,1457087119,11,,,,,
44683,,,1656229339,12,,,,,
44683,,,1457087082,13,,,,,
44683,,,1457087067,14,,,,,
44683,,,1457087102,15,,,,,
44683,,,1457087091,16,,,,,
44683,,,1457087096,17,,,,,
44683,15:33:00,15:33:00,72944878,18,,,,,
44684,15:29:00,15:29:00,43719878,0,,,,,
44684,,,1534021473,1,,,,,
44684,,,1758635088,2,,,,,
44684,,,1528034267,3,,,,,
44684,,,1457108793,4,,,,,
44684,,,1456941782,5,,,,,
44684,,,1457087109,6,,,,,
44684,,,1457087115,7,,,,,
44684,,,1457087087,8,,,,,
44684,,,1457087084,9,,,,,
44684,,,1781725082,10,,,,,
44684,,,1457087119,11,,,,,
44684,,,1656229339,12,,,,,
44684,,,1457087082,13,,,,,
44684,,,1457087067,14,,,,,
44684,,,1457087102,15,,,,,
44684,,,1457087091,16,,,,,
44684,,,1457087096,17,,,,,
44684,15:53:00,15:53:00,72944878,18,,,,,
44685,15:49:00,15:49:00,43719878,0,,,,,
44685,,,1534021473,1,,,,,
44685,,,1758635088,2,,,,,
44685,,,1528034267,3,,,,,
44685,,,1457108793,4,,,,,
44685,,,1456941782,5,,,,,
44685,,,1457087109,6,,,,,
44685,,,1457087115,7,,,,,
44685,,,1457087087,8,,,,,
44685,,,1457087084,9,,,,,
44685,,,1781725082,10,,,,,
44685,,,1457087119,11,,,,,
44685,,,1656229339,12,,,,,
44685,,,1457087082,13,,,,,
44685,,,1457087067,14,,,,,
44685,,,1457087102,15,,,,,
44685,,,1457087091,16,,,,,
44685,,,1457087096,17,,,,,
44685,16:13:00,16:13:00,72944878,18,,,,,
44751,00:00:00,00:00:00,43719878,0,,,,,
44751,,,1534021473,1,,,,,
44751,,,1758635088,2,,,,,
44751,,,1528034267,3,,,,,
44751,,,1457108793,4,,,,,
44751,,,1456941782,5,,,,,
44751,,,1457087109,6,,,,,
44751,,,1457087115,7,,,,,
44751,,,1457087087,8,,,,,
44751,,,1457087084,9,,,,,
44751,,,1781725082,10,,,,,
44751,,,1457087119,11,,,,,
44751,,,1656229339,12,,,,,
44751,,,1457087082,13,,,,,
44751,,,1457087067,14,,,,,
44751,,,1457087102,15,,,,,
44751,,,1457087091,16,,,,,
44751,,,1457087096,17,,,,,
44751,00:24:00,00:24:00,72944878,18,,,,,
44752,05:50:00,05:50:00,43719878,0,,,,,
44752,,,1534021473,1,,,,,
44752,,,1758635088,2,,,,,
44752,,,1528034267,3,,,,,
44752,,,1457108793,4,,,,,
44752,,,1456941782,5,,,,,
44752,,,1457087109,6,,,,,
44752,,,1457087115,7,,,,,
44752,,,1457087087,8,,,,,
44752,,,1457087084,9,,,,,
44752,,,1781725082,10,,,,,
44752,,,1457087119,11,,,,,
44752,,,1656229339,12,,,,,
44752,,,1457087082,13,,,,,
44752,,,1457087067,14,,,,,
44752,,,1457087102,15,,,,,
44752,,,1457087091,16,,,,,
44752,,,1457087096,17,,,,,
44752,06:14:00,06:14:00,72944878,18,,,,,
44753,06:15:00,06:15:00,43719878,0,,,,,
44753,,,1534021473,1,,,,,
44753,,,1758635088,2,,,,,
44753,,,1528034267,3,,,,,
44753,,,1457108793,4,,,,,
44753,,,1456941782,5,,,,,
44753,,,1457087109,6,,,,,
44753,,,1457087115,7,,,,,
44753,,,1457087087,8,,,,,
44753,,,1457087084,9,,,,,
44753,,,1781725082,10,,,,,
44753,,,1457087119,11,,,,,
44753,,,1656229339,12,,,,,
44753,,,1457087082,13,,,,,
44753,,,1457087067,14,,,,,
44753,,,1457087102,15,,,,,
44753,,,1457087091,16,,,,,
44753,,,1457087096,17,,,,,
44753,06:39:00,06:39:00,72944878,18,,,,,
44754,06:40:00,06:40:00,43719878,0,,,,,
44754,,,1534021473,1,,,,,
44754,,,1758635088,2,,,,,
44754,,,1528034267,3,,,,,
44754,,,1457108793,4,,,,,
44754,,,1456941782,5,,,,,
44754,,,1457087109,6,,,,,
44754,,,1457087115,7,,,,,
44754,,,1457087087,8,,,,,
44754,,,1457087084,9,,,,,
44754,,,1781725082,10,,,,,
44754,,,1457087119,11,,,,,
44754,,,1656229339,12,,,,,
44754,,,1457087082,13,,,,,
44754,,,1457087067,14,,,,,
44754,,,1457087102,15,,,,,
44754,,,1457087091,16,,,,,
44754,,,1457087096,17,,,,,
44754,07:04:00,07:04:00,72944878,18,,,,,
44755,07:05:00,07:05:00,43719878,0,,,,,
44755,,,1534021473,1,,,,,
