stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,direction,position
1828597567,,Estação Caminho dos Açores,,-27.7828528,-48.5266345,,,,,
1437622864,,Avenida Professor Henrique da Silva Fontes (03),,-27.5905482,-48.5160461,,,,,
1425157497,,Avenida César Seara (06),,-27.60346,-48.52514,,,,,
1760536505,,Rodovia SC-405 (30),,-27.6923856,-48.5103534,,,,,
1404551650,,Avenida Pequeno Príncipe (05),,-27.6778184,-48.4981497,,,,,
1460258168,,Rua Prefeito Dib Cherem (09),,-27.59723,-48.59378,,,,,
1457108797,,Rodovia Admar Gonzaga (19),,-27.6000455,-48.4815579,,,,,
1460258397,,Rua Governador Ivo Silveira (15A),,-27.59999,-48.58951,,,,,
1760536506,,Rodovia SC-405 (31),,-27.6895202,-48.5102071,,,,,
1422633048,,Rua Cap. Romualdo de Barros (01),,-27.60773,-48.53069,,,,,
1625344691,,Rua Sebastião Laurentino da Silva (08),,-27.60624,-48.50366,,,,,
1681023391,,Rua Altamiro Barcelos Dutra (10),,-27.575762,-48.4297032,,,,,
1681023398,,Rodovia Jornalista Manoel de Menezes (12),,-27.602357,-48.43534,,,,,
1985708057,,Hospital Nereu Ramos,,-27.57706,-48.53399,,,,,
2134414253,,2134414253,,-27.439289,-48.3954401,,,,,
2461093317,,Rodovia João Gualberto Soares (79),,-27.4443442,-48.4028873,,,,,
1831603299,,Avenida Professor Henrique da Silva Fontes (04),,-27.59914,-48.51612,,,,,
2067008757,,2067008757,,-27.60315,-48.63655,,,,,
2178991462,,2178991462,,-27.4307,-48.42261,,,,,
2442045852,,2442045852,,-27.53863,-48.50383,,,,,
2507516061,,2507516061,,-27.764595687324153,-48.5181534073805,,,,,
1746649753,,1746649753,,-27.60151,-48.60762,,,,,
1760536497,,Rodovia SC-405 (21),,-27.6923883,-48.5104703,,,,,
2083714346,,2083714346,,-27.44886,-48.53518,,,,,
1681023422,,Rua Altamiro Barcelos Dutra (03),,-27.5800693,-48.4340232,,,,,
1433432670,,Rua João Motta Espezim (07),,-27.61324,-48.52739,,,,,
1746649798,,1746649798,,-27.60741,-48.59233,,,,,
2183882695,,Rodovia Baldicero Filomeno (132),,-27.7095942,-48.5597884,,,,,
2442045808,,Rodovia João Paulo (03),,-27.56825,-48.51461,,,,,
1749712873,,Avenida Deputado Diomício Freitas (04),,-27.6638841,-48.5385633,,,,,
1254099586,,Rua João Motta Espezim (10),,-27.6087535,-48.5323539,,,,,
1425790459,,Rua Deputado Antônio Edu Vieira (04),,-27.60839,-48.52097,,,,,
2408001505,,2408001505,,-27.6013,-48.49999,,,,,
1432752473,,Avenida César Seara (03),,-27.60635,-48.52029,,,,,
1681023401,,Rua Altamiro Barcelos Dutra (02),,-27.58222,-48.43472,,,,,
2393967223,,Rodovia Baldicero Filomeno (105A),,-27.7619339,-48.5734167,,,,,
1472933794,,Avenida Jorge Lacerda (11),,-27.6454638,-48.5218765,,,,,
2067008868,,2067008868,,-27.60459,-48.63529,,,,,
2178991476,,2178991476,,-27.43693,-48.45781,,,,,
1827531296,,1827531296,,-27.7644121,-48.5103735,,,,,
1797586235,,1797586235,,-27.60767,-48.63326,,,,,
2084331477,,Rodovia SC-402,,-27.44976,-48.48795,,,,,
1685780706,,Avenida Governador Irineu Bornhausen (04),,-27.5731196,-48.5393356,,,,,
2067008752,,2067008752,,-27.60624,-48.63332,,,,,
2404247789,,2404247789,,-27.6915069,-48.490102,,,,,
2493693716,,Rua João Pacheco da Costa (08),,-27.5995332,-48.469464,,,,,
1424636474,,Rua Cap. Romualdo de Barros (05),,-27.60279,-48.52669,,,,,
1681023392,,Rua Orlando Chaplin (01),,-27.57578,-48.42427,,,,,
2442045843,,Rodovia Virgílio Várzea (19),,-27.55272,-48.4962,,,,,
1460258441,,Rua Governador Ivo Silveira (16),,-27.59994,-48.58684,,,,,
2441692654,,Rodovia João Paulo (20),,-27.56828,-48.51471,,,,,
2069147355,,2069147355,,-27.50653,-48.52127,,,,,
2300104003,,Rod. Amaro Antonio Veira (16),,-27.58314,-48.5006,,,,,
2405632344,,Rua Hyppólito do Valle Pereira (05),,-27.60584,-48.47496,,,,,
2069132678,,2069132678,,-27.49987,-48.52415,,,,,
1459256372,,Avenida Mauro Ramos (08),,-27.58813,-48.54314,,,,,
1640685497,,Rua Silva Jardim (03),,-27.611872,-48.5500707,,,,,
1681023449,,Rodovia Jornalista Manoel de Menezes (01),,-27.60619,-48.44016,,,,,
2308340855,,Estação Executivos,,-27.60117,-48.49965,,,,,
2401015049,,Avenida dos Búzios (15),,-27.4406333,-48.4944275,,,,,
2401015101,,2401015101,,-27.4397956,-48.4860266,,,,,
2461093322,,Rodovia SC-403 (11),,-27.4438254,-48.4191024,,,,,
1424636456,,Rua Des. Vitor Lima - 2,,-27.5976221,-48.5241491,,,,,
1605172497,,1605172497,,-27.51834,-48.63811,,,,,
1492870600,,Avenida Jornalista Rubens de Arruda Ramos (07),,-27.5875072,-48.5567276,,,,,
1707786053,,Rua Liberato Bittencourt (03),,-27.58623,-48.58181,,,,,
1469367888,,Rua Doutor Heitor Blum (03),,-27.59255,-48.58231,,,,,
2422161955,,Avenida Milton Leite da Costa (02),,-27.43295,-48.46037,,,,,
1827531293,,1827531293,,-27.7574131,-48.5098119,,,,,
2461093340,,Servidão Luciano Garcia (02),,-27.4565887,-48.4064648,,,,,
1630777050,,1630777050,,-27.6697436,-48.482083,,,,,
1757813156,,1757813156,,-27.66744,-48.48708,,,,,
1788802349,,Rodovia Admar Gonzaga (09),,-27.5894032,-48.4953679,,,,,
2507516060,,2507516060,,-27.76464585672773,-48.51810327685879,,,,,
1760536501,,Rodovia SC-405 (24A),,-27.701453,-48.5102371,,,,,
1746649743,,1746649743,,-27.60968,-48.62841,,,,,
2404247812,,2404247812,,-27.7059615,-48.5016305,,,,,
910973322,,Rodovia SC-401 (49),,-27.5369189,-48.5091185,,,,,
2083714182,,Avenida dos Dourados (03),,-27.44457,-48.49495,,,,,
2178991490,,Rodovia SC-403 (30),,-27.4520629,-48.4474343,,,,,
2461093325,,Rodovia SC-403 (22),,-27.4438845,-48.4195012,,,,,
2193205448,,Rodovia Baldicero Filomeno (112),,-27.751307,-48.5603324,,,,,
2067230181,,2067230181,,-27.59448,-48.61563,,,,,
2178991483,,Rodovia SC-403 (23),,-27.4474273,-48.4252524,,,,,
2308338269,,2308338269,,-27.5990795,-48.4989415,,,,,
1833401996,,Rodovia SC-401 (40),,-27.4864515,-48.4994498,,,,,
1411725542,,Rodovia SC-405 (14),,-27.6709202,-48.5059878,,,,,
2405632343,,Rodovia Admar Gonzaga (22),,-27.5892896,-48.4952125,,,,,
1836110434,,1836110434,,-27.65572,-48.48393,,,,,
2401015052,,Avenida dos Búzios,,-27.4411598,-48.487186,,,,,
2422161954,,Avenida Milton Leite da Costa (01),,-27.43045,-48.46049,,,,,
2603666967,,2603666967,,-27.75959895229346,-48.57005959042752,,,,,
2507512455,,Ponto final costa de cima,,-27.77051,-48.52586,,,,,
2408001492,,Rua João Pio Duarte Silva (12),,-27.6003291,-48.5149247,,,,,
1681023393,,Avenida das Rendeiras (14),,-27.6071963,-48.460444,,,,,
1681047328,,Rua Laurindo Januário da Silveira (39),,-27.6297068,-48.4761544,,,,,
2422161960,,Rodovia SC-401 (29),,-27.44271,-48.45791,,,,,
2067232854,,2067232854,,-27.58797,-48.61279,,,,,
2603666954,,2603666954,,-27.745290082377934,-48.55921239114121,,,,,
1746649802,,1746649802,,-27.607,-48.62655,,,,,
2067232851,,2067232851,,-27.58371,-48.61369,,,,,
2069058769,,2069058769,,-27.49408,-48.52618,,,,,
2395758990,,Rodovia Baldicero Filomeno (085A),,-27.8057191,-48.5619063,,,,,
2461093343,,2461093343,,-27.4491609,-48.4368042,,,,,
1428242358,,Rua Deputado Antônio Edu Vieira (06),,-27.61076,-48.52434,,,,,
2007442259,,2007442259,,-27.7043406,-48.5274828,,,,,
2422161970,,Rua Apóstolo Paschoal (03),,-27.42871,-48.45795,,,,,
1757813132,,1757813132,,-27.66152,-48.49645,,,,,
2007442234,,Rodovia Baldicero Filomeno (149),,-27.7044167,-48.5275233,,,,,
1794844640,,1794844640,,-27.63945,-48.66719,,,,,
2393967277,,2393967277,,-27.7638104,-48.5745462,,,,,
1450589838,,Avenida Mauro Ramos (13),,-27.6004,-48.54576,,,,,
1781725087,,Rodovia SC-401 (11),,-27.520605,-48.5143902,,,,,
2404247743,,Rua Rita Lourenço da Silveira (02),,-27.60169,-48.46391,,,,,
2522317682,,2522317682,,-27.7709671,-48.5059093,,,,,
2193205451,,Rodovia Baldicero Filomeno (114),,-27.7473066,-48.5594812,,,,,
1749712891,,Avenida Deputado Diomício Freitas (07),,-27.6634181,-48.544744,,,,,
1681047331,,Rua Laurindo Januário da Silveira (28),,-27.6123977,-48.4848965,,,,,
1757813168,,1757813168,,-27.67418,-48.4844,,,,,
1827531298,,1827531298,,-27.7691929,-48.5076085,,,,,
2422161966,,Rua Apóstolo Paschoal (02),,-27.4297,-48.45251,,,,,
2442045810,,Rodovia João Paulo (04A),,-27.5639,-48.51662,,,,,
1457087096,,Rua Delminda Silveira (03),,-27.5773715,-48.5272642,,,,,
1707846007,,Avenida Jorge Lacerda (15),,-27.6390829,-48.5219081,,,,,
2573479602,,Rodovia Amaro Antônio Vieira (05),,-27.57885,-48.50495,,,,,
2603667008,,2603667008,,-27.805813659840677,-48.56211132767152,,,,,
1457087084,,Avenida Rubens de Arruda Ramos (05),,-27.5817591,-48.5442306,,,,,
1468094623,,Rua Governador Ivo Silveira (03A),,-27.59784,-48.57747,,,,,
2178991460,,2178991460,,-27.42603,-48.4398,,,,,
1493545020,,Rodovia Baldicero Filomeno (31),,-27.718066,-48.5641692,,,,,
1833340941,,Rua Felipe Neves (14),,-27.58889,-48.58548,,,,,
2067008780,,2067008780,,-27.60734,-48.62843,,,,,
1464702459,,Rodovia SC-401 (52A),,-27.5533194,-48.5003016,,,,,
1456368394,,Rodovia Antônio Luiz Moura Gonzaga (34),,-27.66037,-48.49405,,,,,
2083714245,,Rodovia SC-402 (05),,-27.45201,-48.48828,,,,,
2404247775,,2404247775,,-27.68286,-48.49212,,,,,
1840421555,,Rua Tenente Silveira (01),,-27.59594,-48.55106,,,,,
1749712921,,Via do Contorno Ressacada (05),,-27.6648753,-48.5302718,,,,,
2007442243,,Rodovia Baldicero Filomeno (156),,-27.7081171,-48.5134664,,,,,
2422161962,,Rua Apóstolo Paschoal (01),,-27.42965,-48.45093,,,,,
1429425791,,Rodovia SC-405 (15),,-27.672787,-48.5070343,,,,,
1471840101,,Rodovia SC-405 (47),,-27.6523676,-48.5171623,,,,,
1027390372,,Rua Delfino Conti (01),,-27.59929,-48.51903,,,,,
2084331475,,Rodovia SC-402 (08),,-27.44649,-48.48739,,,,,
2178991455,,2178991455,,-27.42401,-48.42844,,,,,
2035067726,,2035067726,,-27.59433,-48.64239,,,,,
1681023421,,Rodovia Jornalista Manoel de Menezes (04),,-27.59667,-48.43584,,,,,
2442045814,,Rodovia João Paulo (09),,-27.55419,-48.50707,,,,,
2603666986,,2603666986,,-27.785788542435167,-48.56592159168681,,,,,
1493545064,,Rodovia Baldicero Filomeno (32),,-27.7195256,-48.564171,,,,,
1836110251,,Rua Laurindo Januário da Silveira (11),,-27.6198752,-48.4839756,,,,,
2193205527,,2193205527,,-27.7519838,-48.5608737,,,,,
2441692616,,Rodovia João Paulo (01),,-27.57081,-48.51363,,,,,
1681023384,,Rodovia Jornalista Manoel de Menezes (08),,-27.5871103,-48.4365042,,,,,
1630777037,,1630777037,,-27.6697667,-48.4819759,,,,,
1840421574,,Avenida Professor Othon Gama D'Eça (04),,-27.5899552,-48.5519916,,,,,
1027390356,,Rua Deputado Antônio Edu Vieira (02),,-27.6037,-48.51712,,,,,
1424662090,,Rodovia SC-405 (01),,-27.6494134,-48.5195748,,,,,
1468492312,,1468492312,,-27.67604,-48.48659,,,,,
1707846075,,Avenida Jorge Lacerda (17),,-27.6361251,-48.5226567,,,,,
874900338,,Rodovia Admar Gonzaga (24),,-27.5841955,-48.502142,,,,,
1760536500,,Rodovia SC-405 (24),,-27.7059207,-48.5087892,,,,,
1457087104,,Rua Delminda SIlveira (05),,-27.5756419,-48.5304145,,,,,
1760536495,,Rodovia SC-405 (19),,-27.6836004,-48.5102629,,,,,
2395758987,,Rodovia Baldicero Filomeno (034),,-27.8096006,-48.5602591,,,,,
2503032375,,2503032375,,-27.65828,-48.48939,,,,,
2084038563,,Estação Ribeirão,,-27.7015349,-48.5371262,,,,,
1828597573,,1828597573,,-27.7791625,-48.5382009,,,,,
910973312,,Rodovia SC-401 (08A),,-27.5411959,-48.5050973,,,,,
1605151184,,1605151184,,-27.52127,-48.63771,,,,,
2082591437,,Avenida Rio Branco (03),,-27.59169,-48.55328,,,,,
2178991453,,2178991453,,-27.42291,-48.43595,,,,,
2183882731,,Rodovia Baldicero Filomeno (140),,-27.6983506,-48.5479908,,,,,
2442045807,,Rodovia João Paulo (02),,-27.56981,-48.51411,,,,,
2395758988,,Rodovia Baldicero Filomeno (083),,-27.8112008,-48.559129,,,,,
2404247739,,Rua João Henrique Gonçalves,,-27.59433,-48.46153,,,,,
2083619677,,Ponto Final Linha 271,,-27.45033,-48.53887,,,,,
1760536521,,1760536521,,-27.716626,-48.5099632,,,,,
2603666953,,2603666953,,-27.74323917231206,-48.55839636742867,,,,,
876374514,,Avenida Madre Benvenuta (04),,-27.5924,-48.51954,,,,,
2404247805,,2404247805,,-27.702802,-48.4970836,,,,,
2069155323,,2069155323,,-27.5076534,-48.5198201,,,,,
1422633045,,Rua Cap. Romualdo de Barros (09),,-27.6077679,-48.5307838,,,,,
2141922897,,Estr. Dom João Becker (3),,-27.4408327,-48.3849811,,,,,
1468492389,,1468492389,,-27.67809,-48.48819,,,,,
1681047345,,Rodovia Antônio Luiz Moura Gonzaga (36),,-27.66138,-48.49936,,,,,
1832707239,,Rodovia SC-401 (17),,-27.4844501,-48.4971909,,,,,
1836110298,,1836110298,,-27.6100446,-48.4840738,,,,,
2183882711,,Rodovia Baldicero Filomeno (135),,-27.7044592,-48.5559539,,,,,
2404247781,,2404247781,,-27.68524,-48.4955,,,,,
1681047342,,Rodovia Antônio Luiz Moura Gonzaga (22),,-27.64378,-48.47593,,,,,
1795102093,,1795102093,,-27.64601,-48.66978,,,,,
2083714224,,Rodovia SC-401 (15A),,-27.4880208,-48.5005456,,,,,
2422161975,,Rua Apóstolo Paschoal (03),,-27.42979,-48.45502,,,,,
2441692650,,Rodovia João Paulo (16),,-27.56001,-48.51643,,,,,
1424233271,,Rua Desembargador Vitor Lima (01),,-27.5971131,-48.5222594,,,,,
1424636477,,Rua Des. Vitor Lima (04),,-27.6018416,-48.5265719,,,,,
1802197375,,1802197375,,-27.64061,-48.67275,,,,,
1833402029,,1833402029,,-27.4770489,-48.4807574,,,,,
2178991484,,Rodovia SC-403 (25),,-27.4481757,-48.4324132,,,,,
1427179796,,Avenida Jorge Lacerda (23),,-27.6228755,-48.5266623,,,,,
2404247804,,2404247804,,-27.7011474,-48.5005702,,,,,
1429127163,,1429127163,,-27.6491617,-48.5194932,,,,,
2067008773,,2067008773,,-27.60634,-48.63326,,,,,
2083714376,,2083714376,,-27.44961,-48.5369,,,,,
1577035677,,Avenida Governador Ivo Silveira (02),,-27.5938,-48.57185,,,,,
1749712898,,Avenida Deputado Diomício Freitas (10),,-27.6639114,-48.5399529,,,,,
1781725082,,Avenida Irineu Bornhausen,,-27.5772713,-48.543333,,,,,
2461093318,,Rodovia SC-403 (02),,-27.4526111,-48.450062,,,,,
2603666922,,2603666922,,-27.70657976876973,-48.55717305427722,,,,,
1681023434,,Rua Altamiro Barcelos Dutra (11),,-27.5763958,-48.4313174,,,,,
2573507845,,2573507845,,-27.58411,-48.49904,,,,,
1836110253,,Rua Laurindo Januário da Silveira (13),,-27.6157172,-48.4845562,,,,,
2083714357,,2083714357,,-27.44895,-48.53514,,,,,
2408001490,,Rua João Pio Duarte Silva (06A),,-27.60076,-48.50123,,,,,
1707846038,,Avenida Jorge Lacerda (14),,-27.6406527,-48.5218897,,,,,
2422161995,,2422161995,,-27.42878,-48.45005,,,,,
2573479593,,Rodovia Amaro Antônio Vieira (04),,-27.57674,-48.50654,,,,,
1460258251,,Rua Santos Saraiva (04),,-27.59751,-48.58935,,,,,
2395759011,,2395759011,,-27.7906447,-48.5594419,,,,,
2461093313,,Rodovia João Gualberto Soares (76),,-27.4527345,-48.4043946,,,,,
1681023447,,Rodovia Jornalista Manoel de Menezes (06),,-27.58885,-48.43593,,,,,
2308333598,,2308333598,,-27.5944254,-48.4932688,,,,,
2461093330,,Rua Graciliano Manoel Gomes (06),,-27.4528027,-48.4089206,,,,,
872980957,,Rua Lauro Linhares (16),,-27.58224,-48.52624,,,,,
2084331470,,Avenida dos Dourados (07),,-27.44451,-48.49806,,,,,
874900058,,Rua João Pio Duarte Silva (07),,-27.6011539,-48.5038074,,,,,
1459256365,,Avenida Mauro Ramos (11),,-27.59383,-48.54347,,,,,
1781725099,,Rodovia SC-401 (55),,-27.5676975,-48.509588,,,,,
1842935215,,Rua do Gramal (02),,-27.68403,-48.4947,,,,,
1424562462,,Rodovia SC-405 (09),,-27.6594056,-48.5040788,,,,,
1760536520,,1760536520,,-27.7127939,-48.5105394,,,,,
1781725092,,Rodovia SC-401 (47),,-27.520893,-48.5146568,,,,,
1836110257,,Rua Laurindo Januário da Silveira (19),,-27.6039327,-48.4789829,,,,,
2178991482,,2178991482,,-27.44693,-48.4241,,,,,
2401015105,,2401015105,,-27.4403349,-48.4981123,,,,,
2404247808,,2404247808,,-27.7044957,-48.4982354,,,,,
876374623,,Rua Lauro Linhares 9,,-27.5969191,-48.5205956,,,,,
1681023431,,Rua Altamiro Barcelos Dutra (12),,-27.5779786,-48.4325995,,,,,
1681047327,,Rodovia Antônio Luiz Moura Gonzaga (32),,-27.65816,-48.48938,,,,,
1428535905,,Rua Desembargador Vitor Lima (05),,-27.60141,-48.52638,,,,,
2178991478,,2178991478,,-27.43943,-48.42324,,,,,
2404247744,,Rua Rita Lourenço da Silveira (03),,-27.59924,-48.46405,,,,,
1836110255,,Rua Laurindo Januário da Silveira (17),,-27.6073118,-48.4825564,,,,,
2178991450,,Rodovia SC-401 (26),,-27.44186,-48.45767,,,,,
1841280960,,Avenida Hercílio Luz (04),,-27.59364,-48.54455,,,,,
1836110250,,Rua Laurindo Januário da Silveira (10),,-27.62142,-48.4834647,,,,,
1656229352,,Rua Rua Paschoal Apóstolo Pítsica (02),,-27.573362,-48.5296993,,,,,
1827531340,,1827531340,,-27.7763061,-48.5065129,,,,,
2408001500,,Rua Sebastião Laurentino da Silva (07),,-27.60729,-48.50413,,,,,
1781725086,,Rodovia SC-401 (06),,-27.5482607,-48.4992298,,,,,
1715695979,,Rua João Motta Espezim (05),,-27.61143,-48.52966,,,,,
1776361111,,Rua Almirante Alvim (01),,-27.59082,-48.54588,,,,,
2408001487,,Rua João Pio Duarte Silva (04),,-27.59981,-48.50848,,,,,
2395758998,,Rodovia Baldicero Filomeno (095),,-27.7871617,-48.5645352,,,,,
874900340,,Rodovia Admar Gonzaga (06),,-27.58441,-48.50237,,,,,
1656229345,,1656229345,,-27.5720686,-48.5336367,,,,,
1865178022,,Rodovia Admar Gonzaga (02),,-27.5777,-48.51173,,,,,
1668994869,,Rua Manoel Severino de Oliveira (01),,-27.604431,-48.4674059,,,,,
2283641239,,2283641239,,-27.4452,-48.39812,,,,,
2404247740,,Rua João Pacheco da Costa (01),,-27.59869,-48.4655,,,,,
2408001488,,Rua João Pio Duarte Silva (05),,-27.60044,-48.50619,,,,,
1715695954,,Avenida Jorge Lacerda (03),,-27.6277519,-48.5247123,,,,,
2319081963,,2319081963,,-27.58284,-48.4965,,,,,
1681023420,,Rodovia Jornalista Manoel de Menezes (12),,-27.603315,-48.4357199,,,,,
2408001484,,Rua Dom Wilson Laus Schmidt (02),,-27.60495,-48.50406,,,,,
2408001489,,Rua João Pio Duarte Silva (06),,-27.60133,-48.50395,,,,,
1666280640,,1666280640,,-27.60818,-48.59387,,,,,
1865178007,,Avenida Madre Benvenuta (08),,-27.59186,-48.51621,,,,,
2084331467,,Avenida das Raias (01),,-27.44654,-48.50168,,,,,
1453300946,,Avenida Pequeno Príncipe (11),,-27.6871847,-48.4853671,,,,,
2193205453,,Rodovia Baldicero Filomeno (115),,-27.7452972,-48.5590936,,,,,
2603666997,,2603666997,,-27.795622536228755,-48.56212638770407,,,,,
1681023407,,Avenida das Rendeiras (03),,-27.6079547,-48.4566673,,,,,
1749712916,,Via do Contorno Ressacada (03),,-27.6679177,-48.5318164,,,,,
1775736233,,Rua José Maria da Luz (04),,-27.6122591,-48.547887,,,,,
1749712929,,1749712929,,-27.6632636,-48.5344902,,,,,
1457087079,,Rua Visconde de Ouro Preto (01),,-27.59351,-48.54719,,,,,
1457087067,,Rua Rui Barbosa (03),,-27.5741013,-48.534797,,,,,
2134414173,,2134414173,,-27.43874,-48.39364,,,,,
1674562473,,Avenida Jorge Lacerda (06),,-27.636165,-48.5227314,,,,,
2461093327,,Rua Graciliano Manoel Gomes (03),,-27.4447801,-48.4090488,,,,,
1827531159,,Estrada Rozália Paulina Ferreira (01),,-27.7846464,-48.5342982,,,,,
2067008809,,2067008809,,-27.60441,-48.6355,,,,,
2405632340,,Rodovia Admar Gonzaga (11),,-27.593065,-48.4933087,,,,,
1424653185,,Rua Jerônimo José Dias (02),,-27.6105932,-48.5399615,,,,,
2084038571,,2084038571,,-27.7010844,-48.5378808,,,,,
1464702413,,Rodovia SC-401 (05A),,-27.5531467,-48.4997558,,,,,
1762149817,,Avenida Professor Othon Gama D'Eça (03),,-27.5881182,-48.5513532,,,,,
2404247737,,Rua João Henrique Gonçalves (03),,-27.59604,-48.46265,,,,,
1448000288,,Avenida Professor Henrique da Silva Fontes (06),,-27.5879323,-48.5183498,,,,,
1827531180,,Rua Rozália Paulina Ferreira,,-27.7753976,-48.5371643,,,,,
2603666974,,2603666974,,-27.769864222876098,-48.573214556413035,,,,,
1431106907,,Rua Santos Saraiva (12),,-27.59617,-48.58298,,,,,
1656229323,,Rua Idalina Pereira dos Santos (01),,-27.5761911,-48.5260709,,,,,
1723494408,,Avenida Prefeito Osmar Cunha (01),,-27.5924905,-48.551545,,,,,
1746649765,,1746649765,,-27.61612,-48.6272,,,,,
1866517313,,1866517313,,-27.60597,-48.59293,,,,,
2442045832,,Rodovia Virgílio Várzea (09),,-27.54111,-48.50114,,,,,
1865178006,,Avenida Madre Benvenuta (07),,-27.59261,-48.51997,,,,,
2461093337,,Rua Intendente João Nunes Vieira (14),,-27.43938,-48.40727,,,,,
1429425062,,Rodovia SC-405 (36),,-27.6721856,-48.5066384,,,,,
1746649722,,1746649722,,-27.60254,-48.61464,,,,,
2082591435,,Avenida Hercílio Luz (03),,-27.59635,-48.54534,,,,,
2183882737,,Rodovia Baldicero Filomeno (143),,-27.700412,-48.5429218,,,,,
2422161956,,Avenida das Nações (01),,-27.4331,-48.45803,,,,,
2053049634,,2053049634,,-27.7061858,-48.5048517,,,,,
2067232848,,2067232848,,-27.59349,-48.61523,,,,,
1457087106,,Rua Lauro Linhares (01),,-27.5800711,-48.5264153,,,,,
1775736234,,Rua Jerônimo José Dias (01),,-27.6125149,-48.5413354,,,,,
2404247765,,2404247765,,-27.59858,-48.46605,,,,,
1746649747,,1746649747,,-27.60096,-48.61203,,,,,
2053049639,,2053049639,,-27.7063341,-48.5018309,,,,,
2193205450,,Rodovia Baldicero Filomeno (113),,-27.7493841,-48.5604853,,,,,
2067166894,,2067166894,,-27.59295,-48.63539,,,,,
1775736231,,Rua Silva Jardim (05),,-27.6096541,-48.5482571,,,,,
2395759021,,2395759021,,-27.8139752,-48.5589527,,,,,
1453290660,,Avenida Pequeno Príncipe (14),,-27.6836698,-48.4898836,,,,,
1828597569,,Estrada Rozália Paulina Ferreira (06),,-27.7808556,-48.5375467,,,,,
1746649774,,1746649774,,-27.60015,-48.60639,,,,,
1827531295,,1827531295,,-27.761774,-48.5106099,,,,,
2067008804,,2067008804,,-27.60233,-48.60387,,,,,
2069132300,,2069132300,,-27.49861,-48.52419,,,,,
2603666991,,2603666991,,-27.7884848195196,-48.562130252404565,,,,,
1473023940,,1473023940,,-27.6041312,-48.5479093,,,,,
1674562476,,Rodovia SC-405 (08),,-27.6578472,-48.5052925,,,,,
1985708066,,1985708066,,-27.57555,-48.53473,,,,,
2067230195,,2067230195,,-27.59029,-48.61332,,,,,
2461093338,,Rua Intendente João Nunes Vieira (15),,-27.4394102,-48.4106492,,,,,
1457087122,,Avenida Mauro Ramos (07),,-27.58457,-48.54431,,,,,
1467188949,,Rua Pedro Ivo (01),,-27.59614,-48.55548,,,,,
2395758992,,Rodovia Baldicero Filomeno (087),,-27.8018646,-48.565603,,,,,
1674562475,,1674562475,,-27.6429329,-48.5220264,,,,,
1666280636,,1666280636,,-27.60905,-48.59365,,,,,
1757813142,,1757813142,,-27.66339,-48.49043,,,,,
1681023428,,Rodovia Jornalista Manoel de Menezes (07),,-27.58615,-48.43648,,,,,
1681047317,,Rodovia Antônio Luiz Moura Gonzaga (28),,-27.65408,-48.48131,,,,,
2395759026,,2395759026,,-27.8151661,-48.56026,,,,,
2408001494,,Rua Sebastião Laurentino da Silva (01),,-27.60288,-48.50394,,,,,
2401015035,,Alameda César Nascimento (01),,-27.4396414,-48.4876547,,,,,
1804951872,,Avenida Madre Benvenuta (12),,-27.5883298,-48.5060218,,,,,
2401015037,,Alameda César Nascimento (03),,-27.4391928,-48.4931573,,,,,
1681023446,,Rua Altamiro Barcelos Dutra (09),,-27.57536,-48.42738,,,,,
2183882819,,2183882819,,-27.7007406,-48.5457805,,,,,
1440299596,,Avenida Pequeno Príncipe (17),,-27.6795954,-48.4955043,,,,,
2404247742,,Rua João Pacheco da Costa (11),,-27.6003625,-48.4713067,,,,,
1804951877,,Avenida Madre Benvenuta (11),,-27.5897374,-48.5089849,,,,,
2461093312,,Rodovia João Gualberto Soares (75),,-27.455932,-48.404873,,,,,
1404551666,,Avenida Pequeno Príncipe (18),,-27.6778159,-48.4979371,,,,,
876374606,,Rua Lauro Linhares (06),,-27.5895063,-48.5223993,,,,,
1681023423,,Avenida das Rendeiras (09),,-27.6093654,-48.442777,,,,,
2163686428,,Rodovia Amaro Antônio Vieira (01),,-27.57651,-48.51119,,,,,
1760536494,,Rodovia SC-405 (18),,-27.6804522,-48.5097022,,,,,
2035067723,,2035067723,,-27.59426,-48.64253,,,,,
1027390339,,Rua Deputado Antônio Edu Vieira (03),,-27.60568,-48.51797,,,,,
1681023438,,Rua Vereador Osni Ortiga (06),,-27.6262625,-48.4679854,,,,,
1681023452,,Rodovia Antônio Luiz Moura Gonzaga (26),,-27.6511003,-48.4788889,,,,,
2452117771,,2452117771,,-27.57322,-48.51245,,,,,
2395759001,,2395759001,,-27.7746464,-48.5743481,,,,,
2404247745,,Rua Rita Lourenço da Silveira (04),,-27.5993407,-48.4642189,,,,,
1674562478,,Avenida Jorge Lacerda (05),,-27.6343977,-48.523514,,,,,
2401015046,,Avenida dos Búzios (07),,-27.436338,-48.5119984,,,,,
1836110254,,Rua Laurindo Januário da Silveira (14),,-27.6124871,-48.4847739,,,,,
1681047319,,Rua Laurindo Januário da Silveira (24),,-27.6037111,-48.478947,,,,,
1865178029,,Rodovia Admar Gonzaga (27),,-27.5790768,-48.505671,,,,,
1421417656,,Avenida Prefeito Waldemar Vieira (04),,-27.6127413,-48.5284995,,,,,
1760536493,,Rodovia SC-405 (17),,-27.6781286,-48.5089434,,,,,
