trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
6081,,,1681023393,23,,,,,
6081,,,1681023427,24,,,,,
6081,,,1659743407,25,,,,,
6081,,,1668994834,26,,,,,
6081,,,1668994869,27,,,,,
6081,,,1553180791,28,,,,,
6081,01:07:00,01:07:00,141901565,29,,,,,
6082,00:55:00,00:55:00,1681023453,0,,,,,
6082,,,1681023446,1,,,,,
6082,,,1681023391,2,,,,,
6082,,,1681023434,3,,,,,
6082,,,1681023431,4,,,,,
6082,,,1681023422,5,,,,,
6082,,,1681023388,6,,,,,
6082,,,1681023384,7,,,,,
6082,,,1681023413,8,,,,,
6082,,,1681023380,9,,,,,
6082,,,1681023394,10,,,,,
6082,,,1681023398,11,,,,,
6082,,,1681023420,12,,,,,
6082,,,1681023441,13,,,,,
6082,,,1681023417,14,,,,,
6082,,,1681023451,15,,,,,
6082,,,1681023443,16,,,,,
6082,,,1681023435,17,,,,,
6082,,,1681023450,18,,,,,
6082,,,1681023419,19,,,,,
6082,,,1681023382,20,,,,,
6082,,,1681023395,21,,,,,
6082,,,1681023426,22,,,,,
6082,,,1681023393,23,,,,,
6082,,,1681023427,24,,,,,
6082,,,1659743407,25,,,,,
